ID,sl_forb_current,sl_grass_current,sl_forb_mid_585,sl_grass_mid_585,cluster,pet,ppt,soil,srad,tmax,vpd
2232,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
2233,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
2234,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
2235,1,1,0,1,1,70.38767123287668,53.052054794520544,47.2027397260274,195.92602739726024,12.6427397260274,0.6024657534246575
2236,1,2,1,3,1,65.22876712328768,37.67671232876714,32.55479452054795,183.03424657534245,11.203835616438358,0.5917808219178083
2237,0,1,0,1,1,50.80821917808218,52.81780821917807,28.213698630136985,178.74931506849316,7.4961643835616485,0.45328767123287667
2238,0,1,0,1,1,50.80821917808218,52.81780821917807,28.213698630136985,178.74931506849316,7.4961643835616485,0.45328767123287667
2239,1,4,3,5,1,71.60958904109593,41.95342465753425,18.6972602739726,182.6767123287671,12.05383561643836,0.6221917808219176
2240,2,3,3,3,1,96.56164383561644,28.839726027397262,2.201369863013699,199.56712328767136,17.005205479452055,0.8404109589041098
2241,2,3,3,3,1,96.56164383561644,28.839726027397262,2.201369863013699,199.56712328767136,17.005205479452055,0.8404109589041098
2242,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2243,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2244,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2245,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2246,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2247,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2248,3,3,2,2,1,82.19041095890412,33.31780821917808,7.336986301369868,190.13972602739727,14.527397260273975,0.722876712328767
2249,1,5,2,3,1,90.50273972602741,33.77123287671232,7.4671232876712335,184.68356164383567,15.602739726027407,0.8094520547945205
2250,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2251,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2252,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2253,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2254,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2255,2,3,1,2,1,100.36164383561642,35.875342465753434,6.1945205479452055,187.42465753424653,17.612876712328763,0.9475342465753427
2256,1,1,1,1,1,78.09315068493153,42.04246575342466,9.375342465753425,199.5191780821918,12.995616438356167,0.5978082191780821
2257,1,1,1,1,1,78.09315068493153,42.04246575342466,9.375342465753425,199.5191780821918,12.995616438356167,0.5978082191780821
2258,1,1,1,1,1,78.09315068493153,42.04246575342466,9.375342465753425,199.5191780821918,12.995616438356167,0.5978082191780821
2259,1,4,1,5,1,88.41506849315068,39.71232876712329,23.736986301369857,197.97534246575344,15.576849315068499,0.814794520547945
2260,1,4,1,5,1,88.41506849315068,39.71232876712329,23.736986301369857,197.97534246575344,15.576849315068499,0.814794520547945
2261,1,4,1,5,1,88.41506849315068,39.71232876712329,23.736986301369857,197.97534246575344,15.576849315068499,0.814794520547945
2262,1,4,1,5,1,88.41506849315068,39.71232876712329,23.736986301369857,197.97534246575344,15.576849315068499,0.814794520547945
2263,1,4,1,5,1,88.41506849315068,39.71232876712329,23.736986301369857,197.97534246575344,15.576849315068499,0.814794520547945
2264,2,5,1,5,4,92.86712328767123,26.660273972602752,10.097260273972605,189.9301369863014,17.311917808219174,0.9867123287671233
2265,1,1,1,1,1,78.09315068493153,42.04246575342466,9.375342465753425,199.5191780821918,12.995616438356167,0.5978082191780821
2266,3,10,1,5,4,108.86849315068494,19.976712328767125,8.76575342465753,199.8054794520548,20.190821917808222,1.3449315068493153
2267,3,10,1,5,4,108.86849315068494,19.976712328767125,8.76575342465753,199.8054794520548,20.190821917808222,1.3449315068493153
2268,3,10,1,5,4,108.86849315068494,19.976712328767125,8.76575342465753,199.8054794520548,20.190821917808222,1.3449315068493153
2269,3,10,1,5,4,108.86849315068494,19.976712328767125,8.76575342465753,199.8054794520548,20.190821917808222,1.3449315068493153
